Date, Time, Luminance, SolarRadiation, ClearSkyRadiation 
2015-12-07,14-06-01,281792.621964,879.0,751.5101184928149
2015-12-07,14-07-00,286330.23228,870.0,748.7321731668168
2015-12-07,14-08-01,261263.790542,870.0,745.8423772193092
2015-12-07,14-09-01,319401.345618,870.0,742.9825232058872
2015-12-07,14-10-01,192368.983883,870.0,740.1054839107567
2015-12-07,14-11-01,274504.739858,327.0,737.2113639059455
2015-12-07,14-12-01,277912.193342,327.0,734.3002688425751
2015-12-07,14-13-01,234911.300242,889.0,731.3723054531221
2015-12-07,14-14-01,242040.447847,921.0,728.4275815595568
2015-12-07,14-15-01,157820.564936,917.0,725.4662060264
2015-12-07,14-16-01,281094.871653,991.0,722.4882888241675
2015-12-07,14-17-01,289553.722524,991.0,719.4939409824246
2015-12-07,14-18-01,110461.129892,359.0,716.483274598264
2015-12-07,14-19-01,303765.111262,359.0,713.4564028390794
2015-12-07,14-20-01,304507.768093,921.0,710.4134399174668
2015-12-07,14-22-01,297686.794831,788.0,704.2797007277203
2015-12-07,14-24-00,281663.31696,991.0,698.1348925892975
2015-12-07,14-26-00,292082.391307,991.0,691.8766850353251
2015-12-07,14-28-00,300280.305138,819.0,685.5574221556714
2015-12-07,14-30-01,56671.3113733,819.0,679.124676454951
2015-12-07,14-32-01,15468.5505556,202.0,672.6857867409883
2015-12-07,14-34-01,31851.6638356,221.0,666.1888552775965
2015-12-07,14-36-01,30839.5361378,229.0,659.6349169361395
2015-12-07,14-38-01,166618.053828,316.0,653.02502305057
2015-12-07,14-40-00,88833.9587733,316.0,646.4160047003248
2015-12-07,14-42-01,65104.6833467,230.0,639.6416557923689
2015-12-07,14-44-00,233831.605035,262.0,632.9270063516218
2015-12-07,14-46-00,151623.216469,353.0,626.1045557333713
2015-12-07,14-48-01,161167.541411,329.0,619.1741588414637
2015-12-07,14-50-01,112103.521522,239.0,612.2515240292578
2015-12-07,14-52-01,151519.037942,357.0,605.2807494666871
2015-12-07,14-54-01,156251.933544,380.0,598.2630141953209
2015-12-07,14-56-00,193042.779703,396.0,591.2585707582364
2015-12-07,14-58-01,198542.382864,450.0,584.0914797142584
2015-12-07,15-00-01,203385.171594,517.0,576.9401218023454
2015-12-07,15-02-01,256047.82021,541.0,569.7466928129181
2015-12-07,15-04-01,254045.236793,594.0,562.5124550731284
2015-12-07,15-06-01,255399.855595,613.0,555.238687124454
2015-12-07,15-08-01,253960.689508,615.0,547.9266813610259
2015-12-07,15-10-01,255401.5647,601.0,540.5777538815319
2015-12-07,15-12-01,255785.297444,603.0,533.1932298211406
2015-12-07,15-14-00,266355.692868,620.0,525.8364138802538
2015-12-07,15-16-01,200418.824922,541.0,518.3227823376075
2015-12-07,15-18-00,202990.712917,548.0,510.9020878070991
2015-12-07,15-20-01,159250.984467,478.0,503.326295904696
2015-12-07,15-22-00,159239.720873,473.0,495.84724745771877
2015-12-07,15-24-01,161451.351833,457.0,488.2149885752574
2015-12-07,15-26-00,161673.593689,456.0,480.68325311563086
2015-12-07,15-28-01,160781.644638,461.0,473.0003537056951
2015-12-07,15-30-01,160224.090147,432.0,465.3579534689073
2015-12-07,15-32-01,159701.948213,434.0,457.69416031577776
2015-12-07,15-34-01,163293.031858,473.0,450.0104876886443
2015-12-07,15-36-01,161139.867451,464.0,442.3084698386156
2015-12-07,15-38-01,164378.802087,540.0,434.58965700027335
2015-12-07,15-40-00,202202.566014,585.0,426.9201371214472
2015-12-07,15-42-01,167740.309018,631.0,419.10796533668787
2015-12-07,15-44-01,245084.708996,717.0,411.3482853042488
2015-12-07,15-46-01,251239.07477,731.0,403.578216391764
2015-12-07,15-48-01,243520.15322,731.0,395.79940947536505
2015-12-07,15-50-00,298504.119258,770.0,388.0784401831067
2015-12-07,15-52-01,254456.603723,761.0,380.2222874083588
2015-12-07,15-54-01,120077.35776,724.0,372.42738312215516
2015-12-07,15-56-01,119073.645249,223.0,364.6305584985243
2015-12-07,15-58-01,57653.3126578,172.0,356.8335744506877
2015-12-07,16-00-01,27056.1646773,153.0,349.03821321980445
2015-12-07,16-01-01,28711.0148036,150.0,345.1417079547907
2015-12-07,16-02-01,36971.0039156,158.0,341.2462896193311
2015-12-07,16-03-01,37820.5659253,165.0,337.3521884145878
2015-12-07,16-04-01,74398.9951844,169.0,333.4596362048441
2015-12-07,16-05-01,107134.837273,183.0,329.568866518834
2015-12-07,16-06-00,200632.376017,183.0,325.74490899893624
2015-12-07,16-07-01,109767.265604,302.0,321.7936175456599
2015-12-07,16-08-01,137281.632267,292.0,317.90961406358184
2015-12-07,16-09-01,180198.429078,292.0,314.02834480962156
2015-12-07,16-10-01,174227.649269,575.0,310.150052273978
2015-12-07,16-11-01,168210.931998,555.0,306.2749808256191
2015-12-07,16-12-01,166099.598384,552.0,302.40337679652555
2015-12-07,16-13-01,165135.809224,545.0,298.5354884961441
2015-12-07,16-14-01,133889.577982,541.0,294.67156366612716
2015-12-07,16-16-01,132916.917984,536.0,286.95662921390897
2015-12-07,16-17-01,132581.335998,536.0,283.10612823698057
2015-12-07,16-19-01,131211.880073,529.0,275.42035360001523
2015-12-07,16-20-01,133021.771257,527.0,271.58560476612143
2015-12-07,16-22-01,162229.181976,515.0,263.93371405088266
2015-12-07,16-24-01,133790.00373,521.0,256.3070992353959
2015-12-07,16-26-01,157570.715078,531.0,248.70796521414485
2015-12-07,16-28-01,158094.740022,534.0,241.1385533608735
2015-12-07,16-30-00,156395.109607,515.0,233.66382717660187
2015-12-07,16-32-01,131284.80274,496.0,226.09810927664904
2015-12-07,16-34-01,129098.715988,466.0,218.6318113020593
2015-12-07,16-36-00,128699.280741,441.0,211.26643173470924
2015-12-07,16-38-00,134716.673803,434.0,203.88068154110482
2015-12-07,16-40-00,130473.229733,336.0,196.5391937244194
2015-12-07,16-42-00,125513.324807,286.0,189.24461330853026
2015-12-07,16-44-00,128664.764848,313.0,181.99966052150006
2015-12-07,16-46-00,130626.900329,316.0,174.8071368900859
2015-12-07,16-48-00,131242.04138,348.0,167.66993205775057
2015-12-07,16-50-01,130809.609493,338.0,160.53229205747323
2015-12-07,16-52-00,135325.284542,338.0,153.5735222267328
2015-12-07,16-54-01,132171.841595,345.0,146.56295316903896
2015-12-07,16-56-00,134337.344332,350.0,139.73563053000544
2015-12-07,16-58-01,133668.721956,338.0,132.86557149597988
2015-12-07,17-00-01,135940.74606,350.0,126.1276323150059
2015-12-07,17-02-01,136288.382796,338.0,119.46852658583103
2015-12-07,17-04-01,136892.510766,336.0,112.892228322682
2015-12-07,17-06-00,138752.354304,302.0,106.45662935038627
2015-12-07,17-08-00,136205.349689,299.0,100.05795850128995
2015-12-07,17-10-00,132864.914267,288.0,93.75534873474574
2015-12-07,17-12-00,133456.928199,292.0,87.55378245234442
2015-12-07,17-14-01,136696.977931,299.0,81.40825993553983
2015-12-07,17-16-00,134006.892064,290.0,75.47548792097744
2015-12-07,17-18-01,134255.168859,271.0,69.5622863202256
2015-12-07,17-20-01,130251.260857,253.0,63.823464622020026
2015-12-07,17-22-01,105532.563267,190.0,58.216957549865015
2015-12-07,17-24-00,102620.696562,160.0,52.7957422693747
2015-12-07,17-26-00,105980.246342,181.0,47.47751576872845
2015-12-07,17-28-01,110099.382844,197.0,42.27601949666705
2015-12-07,17-30-01,110170.187211,181.0,37.28841555175301
2015-12-07,17-32-01,110532.618763,174.0,32.48364803457321
2015-12-07,17-34-01,83428.1325922,135.0,27.876147838651292
2015-12-07,17-36-01,80121.6442322,100.0,23.482614433760222
2015-12-07,17-38-01,79416.9857389,91.0,19.322593060413038
2015-12-07,17-40-01,64083.4557422,91.0,15.419253379222663
2015-12-08,08-20-01,146265.046695,221.0,490.610510160438
2015-12-08,08-22-01,145004.642546,225.0,498.1651729140402
2015-12-08,08-24-01,145566.554427,230.0,505.69202839608045
2015-12-08,08-26-01,144462.178297,244.0,513.1896582797403
2015-12-08,08-28-01,143746.480999,251.0,520.6566587323778
2015-12-08,08-30-01,143726.437664,257.0,528.0916452625532
2015-12-08,08-32-01,145210.698274,265.0,535.4932426278923
2015-12-08,08-34-01,140224.248699,271.0,542.8600997533854
2015-12-08,08-36-01,142093.145179,276.0,550.1908795738995
2015-12-08,08-38-01,141401.595401,283.0,557.4842615061995
2015-12-08,08-40-01,141754.520108,288.0,564.7389413613655
2015-12-08,08-42-01,141370.51005,294.0,571.9536312595071
2015-12-08,08-44-01,139437.615122,294.0,579.1270620372351
2015-12-08,08-46-01,139447.659166,295.0,586.2579735084134
2015-12-08,08-48-01,138252.499605,297.0,593.3451289950644
2015-12-08,08-50-01,133860.14294,302.0,600.3873055479029
2015-12-08,08-52-01,135446.127044,301.0,607.3832964029757
2015-12-08,08-54-01,136686.620517,303.0,614.331913316643
2015-12-08,08-56-01,137188.430304,315.0,621.2319771886449
2015-12-08,08-58-01,135901.781621,332.0,628.0823321462345
2015-12-08,09-00-00,137294.986411,338.0,634.825387118468
2015-12-08,09-02-01,138178.556263,352.0,641.629363363565
2015-12-08,09-04-01,134818.409836,362.0,648.3238042474225
2015-12-08,09-06-01,136450.481812,374.0,654.964065484966
2015-12-08,09-08-01,135377.021655,385.0,661.5490723072235
2015-12-08,09-10-01,135360.933742,404.0,668.0777596704576
2015-12-08,09-12-01,134482.527993,421.0,674.5490855711852
2015-12-08,09-14-01,135748.662713,422.0,680.9620222654352
2015-12-08,09-16-01,160724.779038,436.0,687.3155606281107
2015-12-08,09-18-01,139865.542553,430.0,693.6087017331367
2015-12-08,09-20-01,136081.163335,137.0,699.8404697005614
2015-12-08,09-22-01,163769.400336,144.0,706.0099032071835
2015-12-08,09-24-01,162245.843911,494.0,712.1160577501272
2015-12-08,09-26-01,130374.840919,494.0,718.1580056419466
2015-12-08,09-28-01,100922.317676,137.0,724.1348361621674
2015-12-08,09-30-01,155552.159733,499.0,730.0456575631836
2015-12-08,09-32-01,162817.439391,541.0,735.8895892664392
2015-12-08,09-34-01,161928.361184,570.0,741.6657738576941
2015-12-08,09-36-01,164870.275022,267.0,747.3733691880409
2015-12-08,09-38-01,174774.999178,348.0,753.0115523866149
2015-12-08,09-40-01,226301.027314,621.0,758.5795123535754
2015-12-08,09-42-01,140573.594969,271.0,764.076461251296
2015-12-08,09-44-01,227249.53563,612.0,769.501627000077
2015-12-08,09-46-01,108952.541438,209.0,774.8542552717988
2015-12-08,09-48-01,191106.620031,631.0,780.1336095936633
2015-12-08,09-50-01,230355.611634,594.0,785.3389714350047
2015-12-08,09-52-01,185579.297506,601.0,790.4696420238209
2015-12-08,09-54-01,67181.8386898,214.0,795.524935603069
2015-12-08,09-56-01,83399.6933422,214.0,800.5041898171074
2015-12-08,09-58-00,195803.257897,211.0,805.3662230078316
2015-12-08,10-00-01,160688.525193,584.0,810.2320172795191
2015-12-08,10-01-01,245009.543812,585.0,812.6154625138009
2015-12-08,10-02-01,204692.507475,599.0,814.9793528196641
2015-12-08,10-03-01,158065.54364,578.0,817.323615007176
2015-12-08,10-04-00,116265.520766,209.0,819.6095963843242
2015-12-08,10-05-01,83954.7781867,188.0,821.9529681335033
2015-12-08,10-06-01,86016.84494,181.0,824.2379185532312
2015-12-08,10-07-01,98382.4244871,181.0,826.5029598291155
2015-12-08,10-08-01,86582.3542382,171.0,828.74802465256
2015-12-08,10-09-01,87589.9431929,162.0,830.9730468853513
2015-12-08,10-10-01,56334.1663734,159.0,833.177961577873
2015-12-08,10-13-01,80578.0352836,192.0,839.6714287073181
2015-12-08,10-14-01,80700.33168,197.0,841.7952889025677
2015-12-08,10-15-01,134537.629722,221.0,843.8987331876547
2015-12-08,10-16-01,195678.422908,522.0,845.9817051935094
2015-12-08,10-17-00,200472.604656,541.0,848.0099429694437
2015-12-08,10-18-01,200661.697147,512.0,850.0860071057922
2015-12-08,10-19-01,202770.190842,469.0,852.107227365535
2015-12-08,10-20-01,163893.127133,454.0,854.107756060948
2015-12-08,10-22-00,160295.802467,505.0,858.0140536267149
2015-12-08,10-24-01,204706.804372,450.0,861.9019378884643
2015-12-08,10-26-01,87902.18132,450.0,865.6735881120583
2015-12-08,10-28-01,167061.635662,540.0,869.3611226787322
2015-12-08,10-30-01,199050.500411,536.0,872.9641987261996
2015-12-08,10-32-01,198804.670297,524.0,876.4824924408291
2015-12-08,10-34-01,165481.528356,527.0,879.9156989625059
2015-12-08,10-36-01,160027.855629,527.0,883.2635322582474
2015-12-08,10-38-01,194910.595403,508.0,886.5257261084275
2015-12-08,10-40-01,194877.821656,482.0,889.7020295631703
2015-12-08,10-42-01,191496.354783,526.0,892.7922133251474
2015-12-08,10-44-01,245614.611456,538.0,895.7960651273767
2015-12-08,10-46-01,131575.488556,476.0,898.7133915273703
2015-12-08,10-48-01,147756.847682,454.0,901.5440137331834
2015-12-08,10-50-00,111381.397342,251.0,904.265267904662
2015-12-08,10-52-00,239927.238546,420.0,906.9227473380747
2015-12-08,10-54-01,238604.258091,323.0,909.5141489421723
2015-12-08,10-56-01,150415.622978,292.0,911.9965286609817
2015-12-08,10-58-01,237879.406546,475.0,914.3915712059946
2015-12-08,11-00-01,190853.538756,450.0,916.6991972953065
2015-12-08,11-02-00,239429.828956,473.0,918.90120014012
2015-12-08,11-04-01,191576.133092,506.0,921.0519467347897
2015-12-08,11-06-01,192062.868292,522.0,923.0969794260845
2015-12-08,11-08-01,233021.054108,577.0,925.0544111770848
2015-12-08,11-10-00,280234.688956,656.0,926.9090046085931
2015-12-08,11-12-01,289437.477418,673.0,928.7064158667218
2015-12-08,11-14-01,293831.742747,666.0,930.4009884459301
2015-12-08,11-16-01,163898.359581,666.0,932.0079555674722
2015-12-08,11-18-01,283437.763093,761.0,933.5273378939315
2015-12-08,11-20-01,90135.7518334,275.0,934.9591628172765
2015-12-08,11-22-01,159916.351561,323.0,936.3034638734385
2015-12-08,11-24-00,171769.7716,323.0,937.5501659383374
2015-12-08,11-26-01,280475.674911,830.0,938.7296469751907
2015-12-08,11-28-01,294980.092564,833.0,939.8116150104058
2015-12-08,11-30-01,247429.211186,833.0,940.8062280694106
2015-12-08,11-32-00,291669.064164,847.0,941.7063312903512
2015-12-08,11-34-01,224429.872256,823.0,942.533572425909
2015-12-08,11-36-01,222143.840053,824.0,943.2663946679571
2015-12-08,11-38-00,251215.256992,828.0,943.9070207310557
2015-12-08,11-40-00,240923.425529,828.0,944.4662566402329
2015-12-08,11-42-01,248467.317696,828.0,944.9419602479626
2015-12-08,11-44-01,177850.692211,828.0,945.3263004845951
2015-12-08,11-46-01,291540.334827,828.0,945.6235978135245
2015-12-08,11-48-00,201621.981131,686.0,945.8324806091432
2015-12-08,11-50-01,46937.2396972,273.0,945.9571423344304
2015-12-08,11-52-01,288675.315613,322.0,945.9934137671262
2015-12-08,11-54-01,277869.378444,784.0,945.9426904565838
2015-12-08,11-56-00,262868.442204,838.0,945.8064761730353
2015-12-08,11-58-00,278381.429396,856.0,945.5824717953521
2015-12-08,12-00-01,289036.954196,886.0,945.2684863624347
2015-12-08,12-01-00,289889.694236,786.0,945.0832896461607
2015-12-08,12-02-01,295119.770751,786.0,944.8696879483791
2015-12-08,12-03-01,300411.609591,587.0,944.6376385489457
2015-12-08,12-04-01,228905.375207,587.0,944.3838173418727
2015-12-08,12-05-01,290595.499364,860.0,944.1082202035949
2015-12-08,12-06-01,291881.642324,886.0,943.810842742202
2015-12-08,12-07-00,288209.859884,847.0,943.497177983165
2015-12-08,12-08-00,288499.469,816.0,943.1565889189712
2015-12-08,12-09-01,278255.213449,837.0,942.7879806668765
2015-12-08,12-10-01,286473.329836,847.0,942.4034333603523
2015-12-08,12-11-01,274548.747631,847.0,941.9970805111079
2015-12-08,12-12-01,135687.955993,847.0,941.5689165936083
2015-12-08,12-13-00,61116.0786861,273.0,941.1266144225217
2015-12-08,12-14-01,42918.6880556,262.0,940.6471329757957
2015-12-08,12-15-01,48465.1387778,269.0,940.1535015011353
2015-12-08,12-16-01,39433.6854444,267.0,939.638036467785
2015-12-08,12-18-00,36779.0253978,253.0,938.5510804018364
2015-12-08,12-19-01,41332.8354356,258.0,937.9605809990351
2015-12-08,12-20-00,34625.246,265.0,937.3679504252488
2015-12-08,12-22-01,81262.0939806,341.0,936.0864187323963
2015-12-08,12-24-01,170406.560478,357.0,934.7276263403651
2015-12-08,12-26-01,174370.793453,415.0,933.2813098512142
2015-12-08,12-28-00,80316.5000528,288.0,931.7605809452159
2015-12-08,12-30-01,51603.0289133,287.0,930.1259825366326
2015-12-08,12-32-00,77108.9431806,318.0,928.4315312551672
2015-12-08,12-34-01,153698.145697,403.0,926.6202597085205
2015-12-08,12-36-01,31693.3424644,234.0,924.73597766599
2015-12-08,12-38-01,16829.2648302,199.0,922.764087781562
2015-12-08,12-40-00,13390.5707751,186.0,920.7221341565922
2015-12-08,12-42-01,34536.4928156,204.0,918.5575713051293
2015-12-08,12-44-01,34309.9774222,197.0,916.3230152884855
2015-12-08,12-46-01,20312.1375893,183.0,914.0009960919151
2015-12-08,12-48-01,9628.06281778,158.0,911.5915821967847
2015-12-08,12-50-01,12983.8694741,144.0,909.0948564454234
2015-12-08,12-52-01,39221.6064071,142.0,906.5109157817534
2015-12-08,12-54-01,23518.9920311,110.0,903.8398752824289
2015-12-08,12-56-00,12203.4853876,88.0,901.1052057610398
2015-12-08,12-58-01,7188.33690311,83.0,898.2370262688688
2015-12-08,13-00-01,8744.40197222,88.0,895.3055254303251
2015-12-08,13-02-01,11868.2523271,93.0,892.2875430262998
2015-12-08,13-04-01,29444.4194944,104.0,889.183275780766
2015-12-08,13-06-01,30617.1083533,116.0,885.9929393072337
2015-12-08,13-08-00,53773.2715751,155.0,882.7444226598964
2015-12-08,13-10-00,44341.6361671,186.0,879.3833795424158
2015-12-08,13-12-01,37065.4663978,203.0,875.9079444067231
2015-12-08,13-14-01,38016.8885,223.0,872.3758523467693
2015-12-08,13-16-00,49145.6892806,260.0,868.7895357345907
2015-12-08,13-18-01,61840.2691333,302.0,865.0578535773068
2015-12-08,13-20-00,60373.8069083,320.0,861.3045090157931
2015-12-08,13-22-00,53732.4128417,315.0,857.4362947593636
2015-12-08,13-24-00,41175.8847244,318.0,853.4847860601919
2015-12-08,13-26-00,79115.7510917,376.0,849.4503864843045
2015-12-08,13-28-01,242303.370546,376.0,845.2988650468009
2015-12-08,13-30-01,250555.59856,701.0,841.0992893388977
2015-12-08,13-32-01,213400.338373,517.0,836.8181522297085
2015-12-08,13-34-01,301630.651204,517.0,832.4559339524869
2015-12-08,13-36-00,294152.756462,807.0,828.0504869425961
2015-12-08,13-38-01,332202.439439,847.0,823.4902683731242
2015-12-08,13-40-01,341408.21825,860.0,818.8878779709007
2015-12-08,13-42-01,110641.827826,466.0,814.2065170543653
2015-12-08,13-44-01,85157.1503609,455.0,809.4467603934359
2015-12-08,13-46-01,271044.325769,524.0,804.6091997886546
2015-12-08,13-48-00,335716.619394,833.0,799.7357254629602
2015-12-08,13-50-01,267224.328711,629.0,794.703141599946
2015-12-08,13-52-01,267037.074471,675.0,789.6359219143926
2015-12-08,13-54-01,68792.3617222,327.0,784.4934587781783
2015-12-08,13-56-00,81925.1569494,313.0,779.3202187805828
2015-12-08,13-58-01,11851.3721557,63.0,773.9855622677193
2015-12-08,14-00-01,2056.89652861,16.0,768.6215523555792
2015-12-08,14-01-00,825.239078754,14.0,765.9576548181227
2015-12-08,14-02-01,1011.93411578,12.0,763.1851511222887
2015-12-08,14-03-01,1062.47530044,12.0,760.440039088547
2015-12-08,14-04-00,1119.27940422,15.0,757.7233081234507
2015-12-08,14-05-01,1516.88116778,18.0,754.8964738575299
2015-12-08,14-06-01,1572.38669806,19.0,752.0982166544852
2015-12-08,14-07-01,1907.6224736,23.0,749.2824422190752
2015-12-08,14-08-01,2088.5945,26.0,746.4492493855513
2015-12-08,14-09-01,2313.67514056,30.0,743.5987437867199
2015-12-08,14-10-01,2400.14126333,37.0,740.731026451035
2015-12-08,14-11-00,3638.25810062,44.0,737.8944231170175
2015-12-08,14-12-01,5487.05792356,49.0,734.9443736910684
2015-12-08,14-13-01,7132.741384,54.0,732.0256495402699
2015-12-08,14-14-00,8033.67699822,58.0,729.1391981341483
2015-12-08,14-15-01,6413.37090667,60.0,726.137941942357
2015-12-08,14-16-00,7213.14878222,63.0,723.2187905879516
2015-12-08,14-17-01,8608.37417867,65.0,720.1839495000124
2015-12-08,14-18-00,10251.1978729,65.0,717.2325326787181
2015-12-08,14-19-00,10057.5079893,69.0,714.2149893053961
2015-12-08,14-20-01,11107.5514871,70.0,711.1306239968796
2015-12-08,14-22-01,13690.7065944,75.0,705.0148397701148
2015-12-08,14-24-01,13220.8836456,83.0,698.835955200647
2015-12-08,14-26-00,11150.1236867,88.0,692.64717809393
2015-12-08,14-28-01,14805.5165056,91.0,686.2926848172425
2015-12-08,14-30-01,15699.4502656,91.0,679.9302416359631
2015-12-08,14-32-00,14088.9984711,90.0,673.5623451829713
2015-12-08,14-34-01,17137.7371622,89.0,667.02873454594
2015-12-08,14-36-01,11618.5723233,84.0,660.4917127939465
2015-12-08,14-38-01,7919.46141444,84.0,653.8985692078015
2015-12-08,14-40-01,9078.05746111,86.0,647.2503669699782
2015-12-08,14-42-00,13741.8365067,86.0,640.6042568940567
2015-12-08,14-44-01,14477.0575433,84.0,633.793118763895
2015-12-08,14-46-00,14828.3175089,83.0,627.0432171315146
2015-12-08,14-48-01,17841.6138022,83.0,620.1288043375995
2015-12-08,14-50-01,18096.5541156,81.0,613.2218273317691
2015-12-08,14-52-00,17564.8662378,81.0,606.3246698134075
2015-12-08,14-54-01,16722.5069189,81.0,599.2640347906848
2015-12-08,14-56-00,16063.0583522,79.0,592.2745171562385
2015-12-08,14-58-01,15463.4685311,77.0,585.122389411324
2015-12-08,15-00-01,15326.0085989,77.0,577.9856540155588
2015-12-08,15-02-01,14938.7807178,77.0,570.80662672755
2015-12-08,15-04-01,14897.88816,77.0,563.5865652423544
2015-12-08,15-06-01,14770.1367689,77.0,556.3267434563626
2015-12-08,15-08-00,11609.1949093,77.0,549.0894232551535
2015-12-08,15-10-01,10879.0326293,76.0,541.692993576935
2015-12-08,15-12-01,12129.3103356,76.0,534.3216973066903
2015-12-08,15-14-01,9947.95529511,76.0,526.915899634467
2015-12-08,15-16-01,10572.85754,74.0,519.4769539045647
2015-12-08,15-18-00,9961.69395444,74.0,512.0686232657605
2015-12-08,15-20-00,8622.55436533,74.0,504.56776807538466
2015-12-08,15-22-00,7966.41549333,74.0,497.0379259041084
2015-12-08,15-24-01,7625.56395644,74.0,489.4174273423395
2015-12-08,15-26-01,7222.36062044,76.0,481.83368058080146
2015-12-08,15-28-00,7109.03139289,76.0,474.2887753636327
2015-12-08,15-30-00,7384.59330666,76.0,466.657377198904
2015-12-08,15-32-00,6641.44431022,76.0,459.0042776906671
2015-12-08,15-34-00,6572.37447022,67.0,451.33098746595
2015-12-08,15-36-01,6384.455896,77.0,443.574862035959
2015-12-08,15-38-00,6250.79234311,77.0,435.92996870457137
2015-12-08,15-40-01,6371.01411467,77.0,428.14091867868666
2015-12-08,15-42-00,6179.35635644,77.0,420.4667726923066
2015-12-08,15-44-01,6143.05793778,77.0,412.65119771471603
2015-12-08,15-46-00,6342.59900622,79.0,404.9541651151435
2015-12-08,15-48-01,6151.21177422,79.0,397.11861580432287
2015-12-08,15-50-00,6427.91208178,79.0,389.40521944196246
2015-12-08,15-52-01,6171.41085511,81.0,381.5564147224757
2015-12-08,15-54-01,6203.13737156,81.0,373.7684408381374
2015-12-08,15-56-00,6207.23192711,83.0,366.04310788069745
2015-12-08,15-58-00,6186.06872089,83.0,358.25232120138816
2015-12-08,16-00-01,6214.67668178,83.0,350.39786506247214
2015-12-08,16-01-00,6077.12324711,83.0,346.5690200394335
2015-12-08,16-02-01,6209.746008,83.0,342.61138485122643
2015-12-08,16-03-00,6478.03098667,83.0,338.7847097131178
2015-12-08,16-04-00,6401.57443467,83.0,334.89460694750125
2015-12-08,16-05-01,6153.50777689,84.0,330.9413952833232
2015-12-08,16-06-00,6193.59474311,86.0,327.11967970528394
2015-12-08,16-07-01,6096.65934844,87.0,323.1706035744178
2015-12-08,16-08-00,7153.86773667,88.0,319.3533538999537
2015-12-08,16-09-00,6263.859672,88.0,315.47401218579006
2015-12-08,16-10-01,6377.93322755,88.0,311.53295740969236
2015-12-08,16-11-00,7477.49844444,88.0,307.7241784423167
2015-12-08,16-12-00,7383.78412222,88.0,303.854175009486
2015-12-08,16-13-00,7610.77746555,88.0,299.9877735625275
2015-12-08,16-14-01,6769.349744,88.0,296.06088721277774
2015-12-08,16-15-01,6957.56736622,88.0,292.2025178563874
2015-12-08,16-16-01,7065.86473867,88.0,288.34851121972395
2015-12-08,16-17-01,7199.04682844,88.0,284.49912288419483
2015-12-08,16-18-01,6944.93147289,88.0,280.654610629491
2015-12-08,16-19-01,7117.73120089,86.0,276.8152345037133
2015-12-08,16-20-00,7404.55717422,86.0,273.04511046718494
2015-12-08,16-22-01,8631.15121,88.0,265.33055839452476
2015-12-08,16-24-01,8552.52729,90.0,257.70466032762727
2015-12-08,16-26-01,7634.46079288,88.0,250.1057566480246
2015-12-08,16-28-00,7562.79571644,86.0,242.59903067618032
2015-12-08,16-30-01,9628.61763333,86.0,234.99790109527734
2015-12-08,16-32-00,8077.71734755,90.0,227.55594545353924
2015-12-08,16-34-01,9367.67700555,93.0,220.02542176847612
2015-12-08,16-36-00,8313.31047377,93.0,212.6576778526052
2015-12-08,16-38-00,8450.50729066,95.0,205.26898023854883
2015-12-08,16-40-00,8662.82321688,95.0,197.92396324377464
2015-12-08,16-42-00,10525.8449111,97.0,190.6252545410434
2015-12-08,16-44-00,9125.84651022,97.0,183.3755557265659
2015-12-08,16-46-00,11037.5916767,98.0,176.17764833605338
2015-12-08,16-48-01,11407.2172689,98.0,168.97510918950735
2015-12-08,16-50-00,11827.7310833,98.0,161.94877164763534
2015-12-08,16-52-00,12776.4686633,98.0,154.92383115060215
2015-12-08,16-54-01,12163.2949722,98.0,147.90502157896654
2015-12-08,16-56-00,14313.34657,98.0,141.0688352592552
2015-12-08,16-58-00,14263.4024156,98.0,134.24550994695184
2015-12-08,17-00-00,15635.2602622,98.0,127.49636368461654
2015-12-08,17-02-00,15543.4016478,98.0,120.82514116770486
2015-12-08,17-04-00,16026.7868044,98.0,114.23577252118201
2015-12-08,17-06-01,16829.18394,97.0,107.67857106860302
2015-12-08,17-08-00,17296.9546744,97.0,101.31936403091761
2015-12-08,17-10-01,15800.2060122,97.0,94.94906998298738
2015-12-08,17-12-01,12781.5291689,96.0,88.73175723518897
2015-12-08,17-14-00,11760.8039467,95.0,82.67010788456108
2015-12-08,17-16-01,12386.3032878,95.0,76.618298058822
2015-12-08,17-18-01,12763.9180056,93.0,70.73384813922237
2015-12-08,17-20-00,12964.0901967,93.0,65.020324358445
2015-12-08,17-22-01,12574.2838911,91.0,59.342458480486
2015-12-08,17-24-00,12399.52592,90.0,53.89571263715621
2015-12-08,17-26-00,11757.4817858,90.0,48.549679542067395
2015-12-08,17-28-01,11096.5741173,88.0,43.317807085183894
2015-12-08,17-30-00,10979.3391164,86.0,38.33858165238553
2015-12-08,17-32-00,11277.3521056,84.0,33.4965757599758
2015-12-08,17-34-00,10142.844144,83.0,28.84832785259611
2015-12-08,17-36-01,9358.47019467,79.0,24.37392858290666
2015-12-08,17-38-00,8946.07421155,77.0,20.200377329853634
2015-12-08,17-40-01,8526.42010222,76.0,16.209919647508972
2015-12-09,08-20-01,107282.842023,181.0,488.52927472449113
2015-12-09,08-22-01,146254.670038,232.0,496.08435413783076
2015-12-09,08-24-01,144247.592496,229.0,503.61197910701577
2015-12-09,08-26-01,143162.13244,233.0,511.1107286974729
2015-12-09,08-28-01,134661.531973,211.0,518.5791964822203
